portfolioName(string),index(int option),yearMonth(date),ret(float)
Mine,2,2011-11-01T00:00:00.0000000,-0.006809226726779063
Mine,3,2011-11-01T00:00:00.0000000,-0.008975207641179326
Mine,1,2011-12-01T00:00:00.0000000,-0.002979111739859703
Mine,2,2011-12-01T00:00:00.0000000,0.0052846471903661985
Mine,3,2011-12-01T00:00:00.0000000,0.004908045436252926
Mine,1,2012-01-01T00:00:00.0000000,0.05578957692620078
Mine,2,2012-01-01T00:00:00.0000000,0.045029459062641955
Mine,3,2012-01-01T00:00:00.0000000,0.060016669702728564
Mine,1,2012-02-01T00:00:00.0000000,0.03639292542500955
Mine,2,2012-02-01T00:00:00.0000000,0.041712787476554276
Mine,3,2012-02-01T00:00:00.0000000,0.05136575619516194
Mine,1,2012-03-01T00:00:00.0000000,0.012248776071239276
Mine,2,2012-03-01T00:00:00.0000000,0.026592885096562702
Mine,3,2012-03-01T00:00:00.0000000,0.03562342764548855
Mine,1,2012-04-01T00:00:00.0000000,-0.007264479996049167
Mine,2,2012-04-01T00:00:00.0000000,-0.006464379835579557
Mine,3,2012-04-01T00:00:00.0000000,-0.00928416384146595
Mine,1,2012-05-01T00:00:00.0000000,-0.08520401790864963
Mine,2,2012-05-01T00:00:00.0000000,-0.05177971442864993
Mine,3,2012-05-01T00:00:00.0000000,-0.06733964745277915
Mine,1,2012-06-01T00:00:00.0000000,0.041928285076394976
Mine,2,2012-06-01T00:00:00.0000000,0.039563598595958455
Mine,3,2012-06-01T00:00:00.0000000,0.031224437308302273
Mine,1,2012-07-01T00:00:00.0000000,0.01079143760313799
Mine,2,2012-07-01T00:00:00.0000000,0.00859671416059021
Mine,3,2012-07-01T00:00:00.0000000,0.010601287425506402
Mine,1,2012-08-01T00:00:00.0000000,0.023129423504636194
Mine,2,2012-08-01T00:00:00.0000000,0.026551694966889146
Mine,3,2012-08-01T00:00:00.0000000,0.032702092633299235
Mine,1,2012-09-01T00:00:00.0000000,0.02303462882330691
Mine,2,2012-09-01T00:00:00.0000000,0.030550627156258593
Mine,3,2012-09-01T00:00:00.0000000,0.024537010647514224
Mine,1,2012-10-01T00:00:00.0000000,-0.009414596670951578
Mine,2,2012-10-01T00:00:00.0000000,-0.011330113199887857
Mine,3,2012-10-01T00:00:00.0000000,-0.02610677651052001
Mine,1,2012-11-01T00:00:00.0000000,0.007976048063375788
Mine,2,2012-11-01T00:00:00.0000000,0.00792457634455464
Mine,3,2012-11-01T00:00:00.0000000,0.0026969312655058834
Mine,1,2012-12-01T00:00:00.0000000,0.010716031684047729
Mine,2,2012-12-01T00:00:00.0000000,0.021903117730662364
Mine,3,2012-12-01T00:00:00.0000000,-0.00021039459882305517
Mine,1,2013-01-01T00:00:00.0000000,0.06515178738928187
Mine,2,2013-01-01T00:00:00.0000000,0.057319507638485756
Mine,3,2013-01-01T00:00:00.0000000,0.036292282586335475
Mine,1,2013-02-01T00:00:00.0000000,0.009078613258017934
Mine,2,2013-02-01T00:00:00.0000000,0.012202462430532334
Mine,3,2013-02-01T00:00:00.0000000,0.00238246778462468
Mine,1,2013-03-01T00:00:00.0000000,0.03582763271650853
Mine,2,2013-03-01T00:00:00.0000000,0.03490236177113452
Mine,3,2013-03-01T00:00:00.0000000,0.04127841700546617
Mine,1,2013-04-01T00:00:00.0000000,0.01349643454534965
Mine,2,2013-04-01T00:00:00.0000000,0.014809843117485696
Mine,3,2013-04-01T00:00:00.0000000,0.013766477405369787
Mine,1,2013-05-01T00:00:00.0000000,0.02758570463141718
Mine,2,2013-05-01T00:00:00.0000000,0.01892939664482295
Mine,3,2013-05-01T00:00:00.0000000,0.02698453713953727
Mine,1,2013-06-01T00:00:00.0000000,-0.010044753637596127
Mine,2,2013-06-01T00:00:00.0000000,-0.012613902706590742
Mine,3,2013-06-01T00:00:00.0000000,-0.025032666853332396
Mine,1,2013-07-01T00:00:00.0000000,0.05366271308629121
Mine,2,2013-07-01T00:00:00.0000000,0.0530493561267643
Mine,3,2013-07-01T00:00:00.0000000,0.060835752926223965
Mine,1,2013-08-01T00:00:00.0000000,-0.025520280683607184
Mine,2,2013-08-01T00:00:00.0000000,-0.029443505819509906
Mine,3,2013-08-01T00:00:00.0000000,-0.022471187334182633
Mine,1,2013-09-01T00:00:00.0000000,0.035948892840624046
Mine,2,2013-09-01T00:00:00.0000000,0.03367923277465239
Mine,3,2013-09-01T00:00:00.0000000,0.04214222687050153
Mine,1,2013-10-01T00:00:00.0000000,0.04868275808729272
Mine,2,2013-10-01T00:00:00.0000000,0.04168326541250964
Mine,3,2013-10-01T00:00:00.0000000,0.03472329539548581
Mine,1,2013-11-01T00:00:00.0000000,0.028454851487594586
Mine,2,2013-11-01T00:00:00.0000000,0.021746839064431513
Mine,3,2013-11-01T00:00:00.0000000,0.0409204171505822
Mine,1,2013-12-01T00:00:00.0000000,0.024777454630568914
Mine,2,2013-12-01T00:00:00.0000000,0.02916256461890062
Mine,3,2013-12-01T00:00:00.0000000,0.020836858172140343
Mine,1,2014-01-01T00:00:00.0000000,-0.027201190790609567
Mine,2,2014-01-01T00:00:00.0000000,-0.04123512581696206
Mine,3,2014-01-01T00:00:00.0000000,-0.03455707895747069
Mine,1,2014-02-01T00:00:00.0000000,0.04807718296581867
Mine,2,2014-02-01T00:00:00.0000000,0.03936210862311743
Mine,3,2014-02-01T00:00:00.0000000,0.05403168699034233
Mine,1,2014-03-01T00:00:00.0000000,0.006141139536124327
Mine,2,2014-03-01T00:00:00.0000000,0.012140479650285845
Mine,3,2014-03-01T00:00:00.0000000,0.0016823121435392949
Mine,1,2014-04-01T00:00:00.0000000,0.006439222506615684
Mine,2,2014-04-01T00:00:00.0000000,0.0012112517167335549
Mine,3,2014-04-01T00:00:00.0000000,-0.0029509586474347213
Mine,1,2014-05-01T00:00:00.0000000,0.012505798834437299
Mine,2,2014-05-01T00:00:00.0000000,0.02630278398585334
Mine,3,2014-05-01T00:00:00.0000000,0.02291345942513903
Mine,1,2014-06-01T00:00:00.0000000,0.02773342376831309
Mine,2,2014-06-01T00:00:00.0000000,0.02491925359866131
Mine,3,2014-06-01T00:00:00.0000000,0.028778200273440267
Mine,1,2014-07-01T00:00:00.0000000,-0.025242841534622973
Mine,2,2014-07-01T00:00:00.0000000,-0.014735004646406532
Mine,3,2014-07-01T00:00:00.0000000,-0.021043801856885765
Mine,1,2014-08-01T00:00:00.0000000,0.03779191678597643
Mine,2,2014-08-01T00:00:00.0000000,0.03604152831234294
Mine,3,2014-08-01T00:00:00.0000000,0.047620880211308884
Mine,1,2014-09-01T00:00:00.0000000,-0.025806574305666338
Mine,2,2014-09-01T00:00:00.0000000,-0.025691287229373007
Mine,3,2014-09-01T00:00:00.0000000,-0.02150372192084904
Mine,1,2014-10-01T00:00:00.0000000,0.008730096955606323
Mine,2,2014-10-01T00:00:00.0000000,0.029447322030401665
Mine,3,2014-10-01T00:00:00.0000000,0.030221836347951652
Mine,1,2014-11-01T00:00:00.0000000,0.01217735384282633
Mine,2,2014-11-01T00:00:00.0000000,0.03211187109652067
Mine,3,2014-11-01T00:00:00.0000000,0.02775872514941944
Mine,1,2014-12-01T00:00:00.0000000,-0.008247210703905803
Mine,2,2014-12-01T00:00:00.0000000,-0.0021171019689946577
Mine,3,2014-12-01T00:00:00.0000000,0.00455942786097995
Mine,1,2015-01-01T00:00:00.0000000,-0.023794561885253668
Mine,2,2015-01-01T00:00:00.0000000,-0.04160642657041799
Mine,3,2015-01-01T00:00:00.0000000,-0.03257325103464201
Mine,1,2015-02-01T00:00:00.0000000,0.05701405335910453
Mine,2,2015-02-01T00:00:00.0000000,0.05972568982860508
Mine,3,2015-02-01T00:00:00.0000000,0.06548755335484129
Mine,1,2015-03-01T00:00:00.0000000,-0.013117049559244916
Mine,2,2015-03-01T00:00:00.0000000,-0.010561123150661794
Mine,3,2015-03-01T00:00:00.0000000,-0.014667199683044614
Mine,1,2015-04-01T00:00:00.0000000,0.018216483547276938
Mine,2,2015-04-01T00:00:00.0000000,0.00864998664043804
Mine,3,2015-04-01T00:00:00.0000000,0.007467475052149326
Mine,1,2015-05-01T00:00:00.0000000,0.009423410587301489
Mine,2,2015-05-01T00:00:00.0000000,0.009649014170512693
Mine,3,2015-05-01T00:00:00.0000000,0.015016284689194427
Mine,1,2015-06-01T00:00:00.0000000,-0.018535228088275492
Mine,2,2015-06-01T00:00:00.0000000,-0.020820532903283246
Mine,3,2015-06-01T00:00:00.0000000,-0.013826635609519213
Mine,1,2015-07-01T00:00:00.0000000,0.021953550724295442
Mine,2,2015-07-01T00:00:00.0000000,0.008492303158201086
Mine,3,2015-07-01T00:00:00.0000000,0.003788364763691874
Mine,1,2015-08-01T00:00:00.0000000,-0.05341390881745137
Mine,2,2015-08-01T00:00:00.0000000,-0.06195978138606129
Mine,3,2015-08-01T00:00:00.0000000,-0.06246546988848709
Mine,1,2015-09-01T00:00:00.0000000,-0.038627910379270027
Mine,2,2015-09-01T00:00:00.0000000,-0.026898803576021202
Mine,3,2015-09-01T00:00:00.0000000,-0.031341048364590327
Mine,1,2015-10-01T00:00:00.0000000,0.0830515866475141
Mine,2,2015-10-01T00:00:00.0000000,0.06992287170998036
Mine,3,2015-10-01T00:00:00.0000000,0.07585363552072541
Mine,1,2015-11-01T00:00:00.0000000,0.006843682624613545
Mine,2,2015-11-01T00:00:00.0000000,-0.0004543136932529659
Mine,3,2015-11-01T00:00:00.0000000,0.007732663954757085
Mine,1,2015-12-01T00:00:00.0000000,-0.012252746122732746
Mine,2,2015-12-01T00:00:00.0000000,-0.030640600053697745
Mine,3,2015-12-01T00:00:00.0000000,-0.028862877009716386
Mine,1,2016-01-01T00:00:00.0000000,-0.045724046911370976
Mine,2,2016-01-01T00:00:00.0000000,-0.057499379833221884
Mine,3,2016-01-01T00:00:00.0000000,-0.07394235197220267
Mine,1,2016-02-01T00:00:00.0000000,2.2066814714501566E-05
Mine,2,2016-02-01T00:00:00.0000000,0.005352876922543824
Mine,3,2016-02-01T00:00:00.0000000,0.001134489132583086
Mine,1,2016-03-01T00:00:00.0000000,0.06978391197278627
Mine,2,2016-03-01T00:00:00.0000000,0.06998855199893389
Mine,3,2016-03-01T00:00:00.0000000,0.0697230431935874
Mine,1,2016-04-01T00:00:00.0000000,0.013327750743278206
Mine,2,2016-04-01T00:00:00.0000000,0.018915134719183078
Mine,3,2016-04-01T00:00:00.0000000,-0.0014816628639923745
Mine,1,2016-05-01T00:00:00.0000000,0.011547907256008525
Mine,2,2016-05-01T00:00:00.0000000,0.019848610961866124
Mine,3,2016-05-01T00:00:00.0000000,0.007691440627242397
Mine,1,2016-06-01T00:00:00.0000000,0.021349865132303986
Mine,2,2016-06-01T00:00:00.0000000,-0.007651005698965237
Mine,3,2016-06-01T00:00:00.0000000,-0.01324665518886483
Mine,1,2016-07-01T00:00:00.0000000,0.030419710892887166
Mine,2,2016-07-01T00:00:00.0000000,0.042905589891777396
Mine,3,2016-07-01T00:00:00.0000000,0.04073327754538819
Mine,1,2016-08-01T00:00:00.0000000,-0.004563062817824479
Mine,2,2016-08-01T00:00:00.0000000,0.009368838318237902
Mine,3,2016-08-01T00:00:00.0000000,0.0026719418052885526
Mine,1,2016-09-01T00:00:00.0000000,0.006193963251642912
Mine,2,2016-09-01T00:00:00.0000000,0.004217349700218454
Mine,3,2016-09-01T00:00:00.0000000,-0.0037810696392451756
Mine,1,2016-10-01T00:00:00.0000000,-0.0245905469408002
Mine,2,2016-10-01T00:00:00.0000000,-0.01528674945944533
Mine,3,2016-10-01T00:00:00.0000000,-0.02043075658294244
Mine,1,2016-11-01T00:00:00.0000000,0.03151054929520915
Mine,2,2016-11-01T00:00:00.0000000,0.05096452244745296
Mine,3,2016-11-01T00:00:00.0000000,0.05655204580726111
Mine,1,2016-12-01T00:00:00.0000000,0.01585239794522579
Mine,2,2016-12-01T00:00:00.0000000,0.018137785223244347
Mine,3,2016-12-01T00:00:00.0000000,0.02002707292880788
Mine,1,2017-01-01T00:00:00.0000000,0.022935459061476947
Mine,2,2017-01-01T00:00:00.0000000,0.021910758304473917
Mine,3,2017-01-01T00:00:00.0000000,0.019258569756487227
Mine,1,2017-02-01T00:00:00.0000000,0.026057305984711558
Mine,2,2017-02-01T00:00:00.0000000,0.04075345901154197
Mine,3,2017-02-01T00:00:00.0000000,0.031500479985764614
Mine,1,2017-03-01T00:00:00.0000000,0.010655766299078547
Mine,2,2017-03-01T00:00:00.0000000,-0.007043792173021667
Mine,3,2017-03-01T00:00:00.0000000,0.004736104774989019
Mine,1,2017-04-01T00:00:00.0000000,0.0018259573058789758
Mine,2,2017-04-01T00:00:00.0000000,0.009411687165990331
Mine,3,2017-04-01T00:00:00.0000000,0.015102744134381093
Mine,1,2017-05-01T00:00:00.0000000,0.010076839707622989
Mine,2,2017-05-01T00:00:00.0000000,0.005778521097652879
Mine,3,2017-05-01T00:00:00.0000000,0.013209569002097889
Mine,1,2017-06-01T00:00:00.0000000,0.0010132086159348437
Mine,2,2017-06-01T00:00:00.0000000,0.016310228370991768
Mine,3,2017-06-01T00:00:00.0000000,0.011169581988638494
Mine,1,2017-07-01T00:00:00.0000000,0.021783116532970957
Mine,2,2017-07-01T00:00:00.0000000,0.023637706133493898
Mine,3,2017-07-01T00:00:00.0000000,0.01197956198063859
Mine,1,2017-08-01T00:00:00.0000000,0.003257145655177324
Mine,2,2017-08-01T00:00:00.0000000,-0.002166001148456029
Mine,3,2017-08-01T00:00:00.0000000,0.0007562088474031613
Mine,1,2017-09-01T00:00:00.0000000,0.022443541069111037
Mine,2,2017-09-01T00:00:00.0000000,0.02810266702309409
Mine,3,2017-09-01T00:00:00.0000000,0.023601274863694937
Mine,1,2017-10-01T00:00:00.0000000,0.02865928653240518
Mine,2,2017-10-01T00:00:00.0000000,0.010149679307563638
Mine,3,2017-10-01T00:00:00.0000000,0.025361859725428725
Mine,1,2017-11-01T00:00:00.0000000,0.017718197441478657
Mine,2,2017-11-01T00:00:00.0000000,0.03513889538788845
Mine,3,2017-11-01T00:00:00.0000000,0.03241572747408505
Mine,1,2017-12-01T00:00:00.0000000,0.009553796920721782
Mine,2,2017-12-01T00:00:00.0000000,0.012964658671263387
Mine,3,2017-12-01T00:00:00.0000000,0.008626675527432029
Mine,1,2018-01-01T00:00:00.0000000,0.045029375865173055
Mine,2,2018-01-01T00:00:00.0000000,0.046887574357379676
Mine,3,2018-01-01T00:00:00.0000000,0.06789920697927233
Mine,1,2018-02-01T00:00:00.0000000,-0.037937033796197804
Mine,2,2018-02-01T00:00:00.0000000,-0.04771932098694514
Mine,3,2018-02-01T00:00:00.0000000,-0.031278076604084826
Mine,1,2018-03-01T00:00:00.0000000,-0.01871730901341967
Mine,2,2018-03-01T00:00:00.0000000,-0.018754781823873485
Mine,3,2018-03-01T00:00:00.0000000,-0.027699970938163128
Mine,1,2018-04-01T00:00:00.0000000,0.013624494276311466
Mine,2,2018-04-01T00:00:00.0000000,-0.0015321860964445748
Mine,3,2018-04-01T00:00:00.0000000,0.00014482442792965113
Mine,1,2018-05-01T00:00:00.0000000,0.03332750683346534
Mine,2,2018-05-01T00:00:00.0000000,0.009150798248300281
Mine,3,2018-05-01T00:00:00.0000000,0.0341189389113201
Mine,1,2018-06-01T00:00:00.0000000,-0.003945347462023997
Mine,2,2018-06-01T00:00:00.0000000,0.012457002055288257
Mine,3,2018-06-01T00:00:00.0000000,-0.0010592999108752132
Mine,1,2018-07-01T00:00:00.0000000,0.03232125009166281
Mine,2,2018-07-01T00:00:00.0000000,0.03508141923342171
Mine,3,2018-07-01T00:00:00.0000000,0.027301343726859082
Mine,1,2018-08-01T00:00:00.0000000,0.037188184537925446
Mine,2,2018-08-01T00:00:00.0000000,0.019705650847786218
Mine,3,2018-08-01T00:00:00.0000000,0.034908613109020256
Mine,1,2018-09-01T00:00:00.0000000,0.008764227817621605
Mine,2,2018-09-01T00:00:00.0000000,-0.003896934641610342
Mine,3,2018-09-01T00:00:00.0000000,-0.002124691327220163
Mine,1,2018-10-01T00:00:00.0000000,-0.07657945767568569
Mine,2,2018-10-01T00:00:00.0000000,-0.060994084189735044
Mine,3,2018-10-01T00:00:00.0000000,-0.0960987445758731
Mine,1,2018-11-01T00:00:00.0000000,0.02820041938161189
Mine,2,2018-11-01T00:00:00.0000000,0.008043976048564794
Mine,3,2018-11-01T00:00:00.0000000,0.017954055400197566
Mine,1,2018-12-01T00:00:00.0000000,-0.102919877390578
Mine,2,2018-12-01T00:00:00.0000000,-0.09091034070750346
Mine,3,2018-12-01T00:00:00.0000000,-0.09291569768520107
Mine,1,2019-01-01T00:00:00.0000000,0.07273402089187059
Mine,2,2019-01-01T00:00:00.0000000,0.07987708607959759
Mine,3,2019-01-01T00:00:00.0000000,0.10172874003484311
Mine,1,2019-02-01T00:00:00.0000000,0.04450180171334429
Mine,2,2019-02-01T00:00:00.0000000,0.028985650199652668
Mine,3,2019-02-01T00:00:00.0000000,0.03072125922481934
Mine,1,2019-03-01T00:00:00.0000000,0.014990339965938229
Mine,2,2019-03-01T00:00:00.0000000,0.002444192206188687
Mine,3,2019-03-01T00:00:00.0000000,0.014332292829911825
Mine,1,2019-04-01T00:00:00.0000000,0.03228473186669994
Mine,2,2019-04-01T00:00:00.0000000,0.03468721699815536
Mine,3,2019-04-01T00:00:00.0000000,0.04982453961339887
Mine,1,2019-05-01T00:00:00.0000000,-0.07406237005201524
Mine,2,2019-05-01T00:00:00.0000000,-0.06528363841986172
Mine,3,2019-05-01T00:00:00.0000000,-0.0658557430478831
Mine,1,2019-06-01T00:00:00.0000000,0.0711810138713537
Mine,2,2019-06-01T00:00:00.0000000,0.07203709705928196
Mine,3,2019-06-01T00:00:00.0000000,0.06852539718812452
Mine,1,2019-07-01T00:00:00.0000000,0.008509883349061335
Mine,2,2019-07-01T00:00:00.0000000,0.009040267784458626
Mine,3,2019-07-01T00:00:00.0000000,0.011516853792488973
Mine,1,2019-08-01T00:00:00.0000000,-0.0413542270943976
Mine,2,2019-08-01T00:00:00.0000000,-0.021517877236138055
Mine,3,2019-08-01T00:00:00.0000000,-0.01549746029124565
Mine,1,2019-09-01T00:00:00.0000000,0.03153217054140635
Mine,2,2019-09-01T00:00:00.0000000,0.024227297537891306
Mine,3,2019-09-01T00:00:00.0000000,0.00022061404278809734
Mine,1,2019-10-01T00:00:00.0000000,0.0005002673559955247
Mine,2,2019-10-01T00:00:00.0000000,0.027553327468735792
Mine,3,2019-10-01T00:00:00.0000000,0.018371375211763477
Mine,1,2019-11-01T00:00:00.0000000,0.03237198852180126
Mine,2,2019-11-01T00:00:00.0000000,0.04409599262086627
Mine,3,2019-11-01T00:00:00.0000000,0.033098343364122144
Mine,1,2019-12-01T00:00:00.0000000,0.021944981135333413
Mine,2,2019-12-01T00:00:00.0000000,0.03241512812060453
Mine,3,2019-12-01T00:00:00.0000000,0.02555600498804079
Mine,1,2020-01-01T00:00:00.0000000,-0.03131696919806658
Mine,2,2020-01-01T00:00:00.0000000,-0.0013414909239984887
Mine,3,2020-01-01T00:00:00.0000000,0.005668920737669
Mine,1,2020-02-01T00:00:00.0000000,-0.08882293593361705
Mine,2,2020-02-01T00:00:00.0000000,-0.09009603968542942
Mine,3,2020-02-01T00:00:00.0000000,-0.07301936508894136
Mine,1,2020-03-01T00:00:00.0000000,-0.1819322489370901
Mine,2,2020-03-01T00:00:00.0000000,-0.1407983032115353
Mine,3,2020-03-01T00:00:00.0000000,-0.11427050626608683
Mine,1,2020-04-01T00:00:00.0000000,0.1270084489414586
Mine,2,2020-04-01T00:00:00.0000000,0.11341941861499179
Mine,3,2020-04-01T00:00:00.0000000,0.1519392817553438
Mine,1,2020-05-01T00:00:00.0000000,0.04692701401720438
Mine,2,2020-05-01T00:00:00.0000000,0.05063234866879346
Mine,3,2020-05-01T00:00:00.0000000,0.0564744640334856
Mine,1,2020-06-01T00:00:00.0000000,0.009980983708668683
Mine,2,2020-06-01T00:00:00.0000000,0.021591184383241275
Mine,3,2020-06-01T00:00:00.0000000,0.03564876955438155
Mine,1,2020-07-01T00:00:00.0000000,0.040264912493749576
Mine,2,2020-07-01T00:00:00.0000000,0.05854673404734052
Mine,3,2020-07-01T00:00:00.0000000,0.06543096960865281
Mine,1,2020-08-01T00:00:00.0000000,0.05140677550749583
Mine,2,2020-08-01T00:00:00.0000000,0.06930275827974036
Mine,3,2020-08-01T00:00:00.0000000,0.08533276993198538
Mine,1,2020-09-01T00:00:00.0000000,-0.0327241618399735
Mine,2,2020-09-01T00:00:00.0000000,-0.03621844480592379
Mine,3,2020-09-01T00:00:00.0000000,-0.04124031153707895
Mine,1,2020-10-01T00:00:00.0000000,-0.02148805742415226
Mine,2,2020-10-01T00:00:00.0000000,-0.019302677894474877
Mine,3,2020-10-01T00:00:00.0000000,-0.026229175982030006
Mine,1,2020-11-01T00:00:00.0000000,0.1827431550291515
Mine,2,2020-11-01T00:00:00.0000000,0.12231442304567185
Mine,3,2020-11-01T00:00:00.0000000,0.10079960296725536
Mine,1,2020-12-01T00:00:00.0000000,0.06205149835404453
Mine,2,2020-12-01T00:00:00.0000000,0.044754004306179346
Mine,3,2020-12-01T00:00:00.0000000,0.04265494370545198
